timestamp,aqi,pm2_5,pm10,no2,so2,co,no,o3,nh3,hour,day,month,aqi_change_rate
2025-05-06 10:00:00,4.0,59.75,83.12,4.93,8.37,496.82,0.31,114.05,47.74,10,6,5,0.0
2025-05-06 11:00:00,4.0,56.89,79.43,4.56,8.83,477.31,0.23,124.51,43.07,11,6,5,0.0
2025-05-06 12:00:00,3.0,46.71,70.54,2.95,7.46,387.53,0.04,139.18,27.0,12,6,5,-1.0
2025-05-06 13:00:00,3.0,41.02,66.39,2.34,5.56,345.56,0.04,138.29,21.04,13,6,5,0.0
2025-05-06 14:00:00,3.0,38.87,65.19,2.27,4.97,329.68,0.05,136.12,19.51,14,6,5,0.0
2025-05-06 15:00:00,3.0,38.23,64.93,2.32,4.75,327.03,0.05,136.57,19.27,15,6,5,0.0
2025-05-06 16:00:00,3.0,37.83,64.02,2.56,4.67,329.85,0.04,135.63,19.92,16,6,5,0.0
2025-05-06 17:00:00,3.0,37.59,63.16,2.87,4.69,335.0,0.02,133.54,20.92,17,6,5,0.0
2025-05-06 18:00:00,3.0,39.11,64.69,5.44,4.74,382.58,0.01,119.74,29.72,18,6,5,0.0
2025-05-06 19:00:00,3.0,42.53,69.37,8.82,4.84,459.39,0.0,100.68,42.53,19,6,5,0.0
2025-05-06 20:00:00,3.0,46.39,75.17,10.94,5.02,523.7,0.0,87.81,52.63,20,6,5,0.0
2025-05-06 21:00:00,3.0,48.93,78.54,11.34,5.27,542.14,0.0,80.96,56.01,21,6,5,0.0
2025-05-06 22:00:00,4.0,51.09,80.16,10.65,5.72,535.23,0.0,78.63,53.96,22,6,5,1.0
2025-05-06 23:00:00,4.0,51.94,79.43,9.47,6.15,510.14,0.0,78.84,51.87,23,6,5,0.0
2025-05-07 00:00:00,4.0,50.26,75.71,6.88,7.1,434.0,0.0,85.88,45.79,0,7,5,0.0
2025-05-07 01:00:00,3.0,49.6,73.45,6.66,6.05,427.18,0.0,78.73,49.31,1,7,5,-1.0
2025-05-07 02:00:00,3.0,49.37,72.58,6.54,4.89,429.27,0.0,71.13,54.19,2,7,5,0.0
2025-05-07 03:00:00,3.0,49.42,72.38,6.4,4.0,432.46,0.0,64.61,58.27,3,7,5,0.0
2025-05-07 04:00:00,3.0,49.83,72.52,6.16,3.49,435.71,0.0,60.89,60.37,4,7,5,0.0
2025-05-07 05:00:00,4.0,50.51,72.67,5.9,3.2,437.59,0.0,59.08,59.7,5,7,5,1.0
2025-05-07 06:00:00,3.0,49.74,70.94,5.86,2.98,438.19,0.0,56.31,59.91,6,7,5,-1.0
2025-05-07 07:00:00,3.0,47.79,68.65,6.63,2.93,460.14,0.21,52.98,61.76,7,7,5,0.0
2025-05-07 08:00:00,3.0,46.5,67.46,7.0,3.3,488.3,0.85,58.98,60.85,8,7,5,0.0
2025-05-07 09:00:00,3.0,46.49,66.55,5.51,6.23,461.84,0.7,92.64,49.84,9,7,5,0.0
2025-05-07 10:00:00,4.0,50.47,69.14,4.31,8.33,455.28,0.48,124.05,44.27,10,7,5,1.0
2025-05-07 11:00:00,4.0,58.01,75.44,3.49,9.63,453.8,0.33,152.88,42.04,11,7,5,0.0
2025-05-07 12:00:00,4.0,48.43,62.24,2.25,8.13,395.08,0.18,164.87,24.09,12,7,5,0.0
2025-05-07 13:00:00,4.0,41.35,54.17,1.9,5.57,369.27,0.11,158.69,19.27,13,7,5,0.0
2025-05-07 14:00:00,4.0,39.96,52.91,1.99,4.93,365.9,0.07,156.1,18.55,14,7,5,0.0
2025-05-07 15:00:00,4.0,39.75,52.63,2.2,4.74,369.8,0.07,155.34,18.7,15,7,5,0.0
2025-05-07 16:00:00,4.0,40.35,52.85,2.54,4.71,379.99,0.09,156.98,19.48,16,7,5,0.0
2025-05-07 17:00:00,4.0,40.66,52.55,3.14,4.77,396.54,0.09,158.48,20.6,17,7,5,0.0
2025-05-07 18:00:00,4.0,41.3,53.0,5.25,4.9,437.21,0.05,148.61,26.06,18,7,5,0.0
2025-05-07 19:00:00,3.0,42.81,55.07,7.47,5.06,491.91,0.0,133.44,33.99,19,7,5,-1.0
2025-05-07 20:00:00,3.0,44.19,57.21,8.49,5.19,537.88,0.0,122.49,41.28,20,7,5,0.0
2025-05-07 21:00:00,3.0,44.35,57.67,8.63,5.32,561.05,0.0,114.78,47.74,21,7,5,0.0
2025-05-07 22:00:00,3.0,44.32,57.95,8.26,5.66,569.66,0.0,110.79,53.0,22,7,5,0.0
2025-05-07 23:00:00,3.0,43.91,57.69,7.63,6.24,564.34,0.0,108.37,56.74,23,7,5,0.0
2025-05-08 00:00:00,3.0,42.86,56.23,6.51,6.99,531.17,0.0,107.45,56.2,0,8,5,0.0
2025-05-08 01:00:00,3.0,42.74,56.03,6.12,6.77,519.64,0.0,100.72,57.95,1,8,5,0.0
2025-05-08 02:00:00,3.0,43.25,56.72,5.78,6.12,510.82,0.0,93.16,60.32,2,8,5,0.0
2025-05-08 03:00:00,3.0,43.78,57.47,5.57,5.18,505.09,0.0,85.44,62.29,3,8,5,0.0
2025-05-08 04:00:00,3.0,44.66,58.73,5.56,4.21,507.63,0.0,78.07,64.74,4,8,5,0.0
2025-05-08 05:00:00,3.0,45.78,60.38,5.7,3.38,511.2,0.0,71.26,67.04,5,8,5,0.0
2025-05-08 06:00:00,3.0,45.79,61.0,6.08,2.8,516.9,0.0,64.44,68.49,6,8,5,0.0
2025-05-08 07:00:00,3.0,45.13,62.11,7.14,2.78,539.68,0.19,60.1,68.16,7,8,5,0.0
2025-05-08 08:00:00,3.0,45.09,65.05,7.77,3.23,563.91,0.73,67.24,65.71,8,8,5,0.0
2025-05-08 09:00:00,3.0,43.42,69.71,5.4,6.72,477.31,0.5,109.54,49.86,9,8,5,0.0
2025-05-08 10:00:00,3.0,43.0,69.1,4.12,7.95,445.52,0.33,135.6,39.64,10,8,5,0.0
2025-05-08 11:00:00,4.0,43.28,66.26,3.27,8.05,425.71,0.2,154.86,33.36,11,8,5,1.0
2025-05-08 12:00:00,4.0,37.11,51.25,2.21,7.15,376.98,0.11,169.92,20.94,12,8,5,0.0
2025-05-08 13:00:00,4.0,32.73,42.08,1.91,5.2,364.9,0.07,166.89,17.48,13,8,5,0.0
2025-05-08 14:00:00,4.0,30.43,38.0,1.91,4.38,359.24,0.05,163.87,16.43,14,8,5,0.0
2025-05-08 15:00:00,4.0,28.89,35.32,2.0,3.93,359.29,0.05,163.31,16.01,15,8,5,0.0
2025-05-08 16:00:00,4.0,26.57,32.17,2.19,3.72,361.36,0.05,163.05,16.1,16,8,5,0.0
2025-05-08 17:00:00,4.0,24.36,29.37,2.46,3.63,365.11,0.04,162.79,16.45,17,8,5,0.0
2025-05-08 18:00:00,4.0,23.98,29.67,4.46,3.75,397.05,0.03,151.61,21.8,18,8,5,0.0
2025-05-08 19:00:00,3.0,25.23,32.68,6.76,3.99,450.1,0.0,134.86,29.97,19,8,5,-1.0
2025-05-08 20:00:00,3.0,26.55,35.8,7.87,4.2,497.1,0.0,122.61,36.57,20,8,5,0.0
2025-05-08 21:00:00,3.0,27.66,38.75,8.95,4.28,542.72,0.0,108.88,43.97,21,8,5,0.0
2025-05-08 22:00:00,3.0,29.39,42.66,10.39,4.29,601.8,0.0,94.42,52.17,22,8,5,0.0
2025-05-08 23:00:00,3.0,30.83,45.81,11.78,4.13,656.04,0.0,81.72,58.61,23,8,5,0.0
2025-05-09 00:00:00,3.0,31.49,47.02,12.62,3.55,684.73,0.0,69.45,63.5,0,9,5,0.0
2025-05-09 01:00:00,3.0,32.43,48.62,13.02,2.9,712.33,0.0,59.17,68.96,1,9,5,0.0
2025-05-09 02:00:00,3.0,34.1,51.38,13.22,2.44,740.37,0.0,50.75,75.13,2,9,5,0.0
2025-05-09 03:00:00,3.0,36.74,55.09,13.32,2.23,767.04,0.0,44.51,83.7,3,9,5,0.0
2025-05-09 04:00:00,3.0,39.88,59.1,13.41,2.14,794.38,0.0,40.31,92.49,4,9,5,0.0
2025-05-09 05:00:00,3.0,42.89,62.61,13.52,2.06,817.67,0.0,36.72,99.75,5,9,5,0.0
2025-05-09 06:00:00,3.0,45.71,65.64,13.87,2.04,842.03,0.03,32.78,104.9,6,9,5,0.0
2025-05-09 07:00:00,3.0,49.56,70.81,14.12,2.27,902.48,1.08,31.64,106.47,7,9,5,0.0
2025-05-09 08:00:00,4.0,56.51,79.37,13.73,2.53,982.06,2.91,42.15,101.98,8,9,5,1.0
2025-05-09 09:00:00,4.0,51.11,67.52,5.66,8.03,600.1,0.6,117.42,54.13,9,9,5,0.0
2025-05-09 10:00:00,4.0,48.4,62.94,3.77,8.84,532.18,0.3,141.18,43.7,10,9,5,0.0
2025-05-09 11:00:00,4.0,44.1,57.4,3.13,8.59,500.88,0.18,152.62,40.0,11,9,5,0.0
2025-05-09 12:00:00,4.0,29.21,37.0,2.02,6.76,401.78,0.09,156.95,27.33,12,9,5,0.0
2025-05-09 13:00:00,4.0,25.37,31.1,1.68,5.12,374.44,0.08,156.41,22.69,13,9,5,0.0
2025-05-09 14:00:00,4.0,25.45,30.84,1.71,4.6,373.52,0.08,156.75,21.99,14,9,5,0.0
2025-05-09 15:00:00,4.0,26.15,31.43,1.81,4.34,378.74,0.08,158.13,21.78,15,9,5,0.0
2025-05-09 16:00:00,4.0,26.87,32.15,1.99,4.18,382.66,0.07,158.8,21.68,16,9,5,0.0
2025-05-09 17:00:00,4.0,27.37,32.72,2.29,4.12,388.26,0.06,158.75,21.75,17,9,5,0.0
2025-05-09 18:00:00,4.0,29.32,36.12,4.84,4.03,436.45,0.04,142.6,28.04,18,9,5,0.0
2025-05-09 19:00:00,3.0,32.85,42.45,7.79,3.95,514.82,0.0,120.16,37.92,19,9,5,-1.0
2025-05-09 20:00:00,3.0,36.75,49.32,9.26,4.04,588.25,0.0,106.45,47.75,20,9,5,0.0
2025-05-09 21:00:00,3.0,40.06,55.14,10.54,4.36,650.22,0.0,96.82,62.44,21,9,5,0.0
2025-05-09 22:00:00,3.0,44.37,61.79,11.74,4.91,713.49,0.0,90.6,80.19,22,9,5,0.0
2025-05-09 23:00:00,3.0,48.92,68.19,12.84,5.31,772.24,0.0,85.74,97.59,23,9,5,0.0
2025-05-10 00:00:00,4.0,52.32,72.3,13.31,5.27,810.49,0.0,80.47,113.42,0,10,5,1.0
2025-05-10 01:00:00,4.0,55.99,76.35,12.65,5.08,834.26,0.0,75.45,127.14,1,10,5,0.0
2025-05-10 02:00:00,4.0,60.23,80.96,11.63,4.82,856.04,0.0,69.54,136.8,2,10,5,0.0
2025-05-10 03:00:00,4.0,64.05,84.82,10.83,4.24,880.71,0.0,61.56,132.32,3,10,5,0.0
2025-05-10 04:00:00,4.0,67.59,88.19,10.39,3.29,911.05,0.0,52.6,112.92,4,10,5,0.0
2025-05-10 05:00:00,4.0,70.83,91.13,10.4,2.39,943.54,0.0,44.46,89.95,5,10,5,0.0
2025-05-10 06:00:00,4.0,72.9,92.92,11.07,1.79,985.27,0.03,37.15,74.2,6,10,5,0.0
2025-05-10 07:00:00,4.0,74.38,95.04,11.58,1.78,1050.24,0.75,35.15,72.21,7,10,5,0.0
2025-05-10 08:00:00,5.0,77.78,99.17,11.2,2.06,1105.16,1.82,49.25,67.34,8,10,5,1.0
2025-05-10 09:00:00,4.0,69.3,85.18,5.77,7.56,794.4,0.54,126.8,40.73,9,10,5,-1.0
2025-05-10 10:00:00,4.0,61.7,76.12,3.75,9.42,706.64,0.33,158.68,35.16,10,10,5,0.0
2025-05-10 11:00:00,5.0,62.03,75.85,2.87,10.16,669.54,0.24,180.28,33.15,11,10,5,1.0
2025-05-10 12:00:00,5.0,47.52,56.71,1.73,8.79,527.49,0.14,187.38,20.4,12,10,5,0.0
2025-05-10 13:00:00,4.0,39.01,49.73,1.36,5.91,454.87,0.1,175.15,15.67,13,10,5,-1.0
2025-05-10 14:00:00,4.0,37.15,50.16,1.34,5.06,427.69,0.09,169.13,14.47,14,10,5,0.0
2025-05-10 15:00:00,4.0,36.36,51.21,1.39,4.76,413.95,0.08,166.54,13.91,15,10,5,0.0
2025-05-10 16:00:00,4.0,34.68,50.44,1.46,4.55,403.89,0.07,163.8,13.57,16,10,5,0.0
2025-05-10 17:00:00,4.0,32.45,48.34,1.61,4.36,398.5,0.05,161.48,13.45,17,10,5,0.0
2025-05-10 18:00:00,4.0,31.7,47.07,2.78,4.27,417.42,0.03,153.21,17.49,18,10,5,0.0
2025-05-10 19:00:00,4.0,32.74,47.38,4.19,4.25,457.87,0.0,143.25,24.19,19,10,5,0.0
2025-05-10 20:00:00,3.0,33.97,47.84,4.91,4.17,498.59,0.0,137.4,30.32,20,10,5,-1.0
2025-05-10 21:00:00,3.0,35.28,48.32,6.11,3.82,547.65,0.0,125.75,39.95,21,10,5,0.0
2025-05-10 22:00:00,3.0,37.12,50.24,7.42,3.41,603.65,0.0,111.64,49.72,22,10,5,0.0
2025-05-10 23:00:00,3.0,38.39,51.67,8.15,3.0,641.54,0.0,100.09,56.16,23,10,5,0.0
2025-05-11 00:00:00,3.0,38.58,51.41,8.19,2.51,652.26,0.0,89.63,60.13,0,11,5,0.0
2025-05-11 01:00:00,3.0,38.57,50.97,7.82,2.07,654.04,0.0,81.1,63.86,1,11,5,0.0
2025-05-11 02:00:00,3.0,38.81,51.33,7.58,1.75,662.66,0.0,72.68,68.94,2,11,5,0.0
2025-05-11 03:00:00,3.0,39.4,52.55,7.63,1.48,676.27,0.0,63.52,73.12,3,11,5,0.0
2025-05-11 04:00:00,3.0,40.08,53.83,7.76,1.25,692.86,0.0,55.51,74.74,4,11,5,0.0
2025-05-11 05:00:00,3.0,40.45,54.49,7.89,1.07,701.28,0.0,49.09,75.32,5,11,5,0.0
2025-05-11 06:00:00,3.0,39.71,53.96,8.1,0.97,693.58,0.02,43.0,74.56,6,11,5,0.0
2025-05-11 07:00:00,3.0,39.41,55.29,8.32,1.15,705.38,0.51,40.46,71.72,7,11,5,0.0
2025-05-11 08:00:00,3.0,40.72,59.51,8.15,1.4,719.08,1.31,50.9,67.05,8,11,5,0.0
2025-05-11 09:00:00,3.0,40.76,65.85,4.71,2.78,568.75,0.55,106.16,53.19,9,11,5,0.0
2025-05-11 10:00:00,3.0,44.25,72.42,3.63,3.62,534.84,0.37,130.36,48.26,10,11,5,0.0
2025-05-11 11:00:00,4.0,49.87,79.64,3.26,4.66,527.35,0.29,150.24,45.49,11,11,5,1.0
2025-05-11 12:00:00,4.0,42.14,74.36,1.51,4.47,402.61,0.12,167.0,18.83,12,11,5,0.0
2025-05-11 13:00:00,4.0,40.7,85.25,1.01,3.34,330.66,0.08,154.93,12.82,13,11,5,0.0
2025-05-11 14:00:00,4.0,39.47,87.5,0.93,2.96,299.0,0.07,149.71,11.33,14,11,5,0.0
2025-05-11 15:00:00,4.0,39.22,87.89,1.07,2.79,290.44,0.07,147.04,11.91,15,11,5,0.0
2025-05-11 16:00:00,4.0,39.64,86.89,1.36,2.76,298.14,0.07,144.77,13.94,16,11,5,0.0
2025-05-11 17:00:00,4.0,39.7,84.62,1.84,2.92,309.35,0.06,142.91,15.76,17,11,5,0.0
2025-05-11 18:00:00,3.0,39.34,78.42,3.13,3.36,336.4,0.03,138.17,19.95,18,11,5,-1.0
2025-05-11 19:00:00,3.0,39.92,72.9,4.76,3.7,386.67,0.0,132.63,27.08,19,11,5,0.0
2025-05-11 20:00:00,3.0,40.66,69.26,5.65,3.85,438.5,0.0,129.77,33.64,20,11,5,0.0
2025-05-11 21:00:00,3.0,40.36,65.17,5.82,3.7,476.87,0.0,126.95,39.2,21,11,5,0.0
2025-05-11 22:00:00,3.0,40.52,62.85,5.78,3.46,517.07,0.0,124.34,44.81,22,11,5,0.0
2025-05-11 23:00:00,3.0,40.62,61.03,5.72,3.14,549.97,0.0,119.82,49.98,23,11,5,0.0
2025-05-12 00:00:00,3.0,40.21,58.69,5.49,2.69,564.49,0.0,112.19,54.39,0,12,5,0.0
2025-05-12 01:00:00,3.0,40.13,57.19,5.39,2.33,582.73,0.0,103.33,59.38,1,12,5,0.0
2025-05-12 02:00:00,3.0,40.29,56.35,5.33,2.09,602.41,0.0,94.58,64.08,2,12,5,0.0
2025-05-12 03:00:00,3.0,40.41,55.75,5.33,1.93,620.67,0.0,86.22,67.17,3,12,5,0.0
2025-05-12 04:00:00,3.0,40.72,55.55,5.26,1.84,637.84,0.0,80.39,69.26,4,12,5,0.0
2025-05-12 05:00:00,3.0,41.35,55.78,5.2,1.77,648.85,0.0,76.01,70.83,5,12,5,0.0
2025-05-12 06:00:00,3.0,41.52,55.63,5.35,1.75,654.81,0.0,71.93,71.15,6,12,5,0.0
2025-05-12 07:00:00,3.0,41.23,56.3,6.07,2.01,675.16,0.18,70.07,69.53,7,12,5,0.0
2025-05-12 08:00:00,3.0,41.49,59.19,6.38,2.62,693.95,0.55,81.51,64.93,8,12,5,0.0
2025-05-12 09:00:00,3.0,44.2,72.37,4.92,5.81,650.09,0.46,125.88,49.41,9,12,5,0.0
2025-05-12 10:00:00,4.0,44.13,83.91,4.19,7.97,600.37,0.39,157.18,44.29,10,12,5,1.0
2025-05-12 11:00:00,5.0,49.82,103.48,3.72,9.28,547.35,0.34,184.12,41.06,11,12,5,1.0
2025-05-12 12:00:00,4.0,53.33,168.77,1.8,8.24,282.02,0.2,158.6,15.36,12,12,5,-1.0
2025-05-12 13:00:00,4.0,47.35,161.02,0.97,4.89,188.6,0.12,136.32,8.2,13,12,5,0.0
2025-05-12 14:00:00,4.0,43.04,147.82,0.77,3.45,162.69,0.1,128.87,6.7,14,12,5,0.0
2025-05-12 15:00:00,4.0,40.46,139.12,0.72,2.61,151.35,0.08,126.63,6.18,15,12,5,0.0
2025-05-12 16:00:00,4.0,38.12,130.29,0.75,2.16,145.41,0.07,125.06,6.06,16,12,5,0.0
2025-05-12 17:00:00,4.0,36.39,122.77,0.91,2.02,143.73,0.06,124.88,6.21,17,12,5,0.0
2025-05-12 18:00:00,4.0,36.57,119.42,1.69,2.36,159.58,0.04,125.21,8.71,18,12,5,0.0
2025-05-12 19:00:00,4.0,38.64,117.96,3.07,3.18,204.63,0.0,126.89,13.94,19,12,5,0.0
2025-05-12 20:00:00,4.0,40.93,110.68,4.52,4.34,288.98,0.0,133.74,21.4,20,12,5,0.0
2025-05-12 21:00:00,3.0,41.09,94.33,5.54,5.15,384.41,0.0,136.93,31.16,21,12,5,-1.0
2025-05-12 22:00:00,3.0,41.17,82.28,5.97,5.57,459.64,0.0,136.97,41.08,22,12,5,0.0
2025-05-12 23:00:00,3.0,40.57,73.6,5.79,5.66,497.44,0.0,134.82,47.95,23,12,5,0.0
2025-05-13 00:00:00,3.0,39.35,66.79,5.36,5.28,503.25,0.0,128.21,51.9,0,13,5,0.0
2025-05-13 01:00:00,3.0,38.89,63.03,5.13,4.78,510.12,0.0,119.16,56.51,1,13,5,0.0
2025-05-13 02:00:00,3.0,38.84,61.23,5.02,4.31,519.07,0.0,109.33,61.08,2,13,5,0.0
2025-05-13 03:00:00,3.0,39.07,60.52,5.13,3.87,534.67,0.0,98.97,64.65,3,13,5,0.0
2025-05-13 04:00:00,3.0,40.07,61.16,5.44,3.48,560.73,0.0,90.12,67.79,4,13,5,0.0
2025-05-13 05:00:00,3.0,41.87,63.1,5.93,3.12,592.07,0.0,81.51,70.2,5,13,5,0.0
2025-05-13 06:00:00,3.0,43.15,65.02,6.72,2.89,620.65,0.01,72.64,70.56,6,13,5,0.0
2025-05-13 07:00:00,3.0,43.65,68.51,7.77,3.09,650.53,0.27,66.67,68.04,7,13,5,0.0
2025-05-13 08:00:00,3.0,44.99,75.63,7.88,3.53,667.13,0.84,73.84,62.55,8,13,5,0.0
2025-05-13 09:00:00,3.0,48.54,93.45,5.65,5.0,593.96,0.68,107.33,52.5,9,13,5,0.0
2025-05-13 10:00:00,4.0,55.12,105.57,4.12,5.25,571.67,0.47,134.87,47.38,10,13,5,1.0
2025-05-13 11:00:00,4.0,62.9,116.54,3.11,5.42,551.26,0.32,161.89,42.98,11,13,5,0.0
2025-05-13 12:00:00,4.0,49.82,124.29,1.46,6.01,325.29,0.15,160.49,20.45,12,13,5,0.0
2025-05-13 13:00:00,4.0,42.08,111.69,1.04,4.71,239.63,0.09,150.75,12.83,13,13,5,0.0
2025-05-13 14:00:00,4.0,38.36,100.46,1.02,4.01,220.71,0.06,148.43,11.11,14,13,5,0.0
2025-05-13 15:00:00,4.0,36.95,94.77,1.13,3.82,220.4,0.06,151.04,10.87,15,13,5,0.0
2025-05-13 16:00:00,4.0,36.66,91.32,1.33,3.79,225.75,0.08,152.93,11.38,16,13,5,0.0
2025-05-13 17:00:00,4.0,36.46,88.92,1.71,3.79,232.92,0.08,153.41,12.12,17,13,5,0.0
2025-05-13 18:00:00,3.0,37.65,87.96,4.18,3.91,278.42,0.07,139.02,20.49,18,13,5,-1.0
2025-05-13 19:00:00,3.0,40.2,88.86,7.22,4.2,352.33,0.01,117.98,31.55,19,13,5,0.0
2025-05-13 20:00:00,3.0,42.91,90.93,8.73,4.51,417.52,0.0,104.19,39.08,20,13,5,0.0
2025-05-13 21:00:00,3.0,44.83,91.27,9.96,4.71,469.03,0.0,93.69,45.81,21,13,5,0.0
2025-05-13 22:00:00,3.0,46.9,91.9,11.38,4.96,527.83,0.0,87.12,52.02,22,13,5,0.0
2025-05-13 23:00:00,3.0,48.91,92.35,13.13,5.15,599.52,0.0,83.02,57.78,23,13,5,0.0
2025-05-14 00:00:00,3.0,49.1,89.44,13.47,5.01,631.87,0.0,80.75,59.45,0,14,5,0.0
2025-05-14 01:00:00,4.0,50.22,87.39,13.63,4.55,673.31,0.0,71.89,64.05,1,14,5,1.0
2025-05-14 02:00:00,4.0,51.48,86.53,13.39,4.03,708.16,0.0,64.07,68.77,2,14,5,0.0
2025-05-14 03:00:00,4.0,51.93,85.4,12.73,3.53,724.5,0.0,57.35,71.93,3,14,5,0.0
2025-05-14 04:00:00,4.0,52.62,85.21,12.19,3.07,734.79,0.0,51.02,75.13,4,14,5,0.0
2025-05-14 05:00:00,4.0,53.45,85.82,11.95,2.67,740.33,0.0,44.96,78.81,5,14,5,0.0
2025-05-14 06:00:00,4.0,53.24,85.88,12.19,2.43,746.52,0.03,38.82,81.61,6,14,5,0.0
2025-05-14 07:00:00,4.0,53.67,88.55,12.22,2.64,776.42,0.87,37.18,79.68,7,14,5,0.0
2025-05-14 08:00:00,4.0,56.24,94.64,11.64,3.02,808.05,2.09,50.62,74.33,8,14,5,0.0
2025-05-14 09:00:00,4.0,58.53,103.93,8.13,4.24,702.15,1.17,98.96,63.56,9,14,5,0.0
2025-05-14 10:00:00,4.0,69.85,118.08,5.86,4.45,673.77,0.7,137.58,57.09,10,14,5,0.0
2025-05-14 11:00:00,5.0,84.53,134.09,4.53,4.53,657.02,0.46,171.76,52.48,11,14,5,1.0
2025-05-14 12:00:00,4.0,47.41,100.67,1.4,6.42,302.07,0.14,175.39,17.33,12,14,5,-1.0
2025-05-14 13:00:00,4.0,37.65,85.64,0.91,4.33,229.87,0.09,160.67,11.04,13,14,5,0.0
2025-05-14 14:00:00,4.0,34.34,80.16,0.89,3.54,206.45,0.08,153.77,9.46,14,14,5,0.0
2025-05-14 15:00:00,4.0,34.06,79.14,1.49,3.33,211.43,0.11,145.85,12.89,15,14,5,0.0
2025-05-14 16:00:00,3.0,35.06,79.53,2.43,3.32,232.62,0.16,136.63,18.26,16,14,5,-1.0
2025-05-14 17:00:00,3.0,36.17,80.54,3.63,3.37,258.09,0.18,128.8,22.46,17,14,5,0.0
2025-05-14 18:00:00,3.0,38.26,81.97,6.91,3.58,322.03,0.13,113.65,31.27,18,14,5,0.0
2025-05-14 19:00:00,3.0,41.38,84.63,10.55,3.98,413.47,0.01,94.76,42.18,19,14,5,0.0
2025-05-14 20:00:00,3.0,44.45,88.44,12.42,4.38,491.53,0.0,81.22,51.16,20,14,5,0.0
2025-05-14 21:00:00,3.0,45.69,89.77,13.02,4.59,533.26,0.0,73.78,58.23,21,14,5,0.0
2025-05-14 22:00:00,3.0,46.72,91.48,13.31,4.72,561.18,0.0,70.73,63.5,22,14,5,0.0
2025-05-14 23:00:00,3.0,47.37,92.61,13.85,4.67,583.92,0.0,67.16,68.15,23,14,5,0.0
2025-05-15 00:00:00,3.0,46.91,91.49,14.12,4.26,586.48,0.0,61.65,71.64,0,15,5,0.0
2025-05-15 01:00:00,3.0,46.8,91.05,13.9,3.85,588.27,0.0,56.44,74.43,1,15,5,0.0
2025-05-15 02:00:00,3.0,46.92,90.87,13.41,3.5,590.06,0.0,51.43,76.4,2,15,5,0.0
2025-05-15 03:00:00,3.0,46.88,90.27,12.87,3.16,590.92,0.0,45.85,75.72,3,15,5,0.0
2025-05-15 04:00:00,3.0,47.2,90.72,12.63,2.87,597.66,0.0,40.44,73.87,4,15,5,0.0
2025-05-15 05:00:00,3.0,47.4,91.36,12.66,2.64,601.69,0.0,35.34,72.22,5,15,5,0.0
2025-05-15 06:00:00,3.0,46.66,91.33,12.73,2.48,599.68,0.03,30.66,69.25,6,15,5,0.0
2025-05-15 07:00:00,3.0,46.95,95.66,12.33,2.7,626.26,1.08,30.42,64.47,7,15,5,0.0
2025-05-15 08:00:00,4.0,49.28,105.49,11.79,3.06,669.47,2.6,43.25,58.7,8,15,5,1.0
2025-05-15 09:00:00,4.0,47.81,125.11,6.91,3.87,459.52,1.08,96.96,35.94,9,15,5,0.0
2025-05-15 10:00:00,4.0,55.53,138.95,4.87,3.96,419.73,0.66,126.41,30.79,10,15,5,0.0
2025-05-15 11:00:00,4.0,65.98,154.74,3.38,3.81,389.38,0.4,151.97,27.56,11,15,5,0.0
2025-05-15 12:00:00,4.0,42.71,128.48,0.94,2.66,186.1,0.12,138.6,8.91,12,15,5,0.0
2025-05-15 13:00:00,4.0,35.26,111.9,0.63,2.32,146.51,0.08,130.36,5.75,13,15,5,0.0
2025-05-15 14:00:00,4.0,32.64,103.42,0.63,2.26,138.78,0.08,127.79,5.26,14,15,5,0.0
2025-05-15 15:00:00,3.0,32.77,99.0,1.53,2.37,162.19,0.19,121.24,12.04,15,15,5,-1.0
2025-05-15 16:00:00,3.0,34.32,96.91,2.87,2.51,202.8,0.31,113.93,20.52,16,15,5,0.0
2025-05-15 17:00:00,3.0,35.89,97.0,4.53,2.64,243.55,0.35,107.6,26.15,17,15,5,0.0
2025-05-15 18:00:00,3.0,37.44,98.16,7.88,2.88,304.35,0.24,96.49,32.93,18,15,5,0.0
2025-05-15 19:00:00,4.0,39.06,100.17,11.11,3.27,374.63,0.02,83.03,39.41,19,15,5,1.0
2025-05-15 20:00:00,4.0,40.59,102.3,12.73,3.65,432.71,0.0,73.39,45.46,20,15,5,0.0
2025-05-15 21:00:00,4.0,40.7,101.53,13.67,3.85,461.76,0.0,66.72,51.04,21,15,5,0.0
2025-05-15 22:00:00,4.0,41.19,101.69,14.37,3.99,487.34,0.0,61.53,54.61,22,15,5,0.0
2025-05-15 23:00:00,4.0,41.49,100.7,14.98,3.94,508.74,0.0,55.72,56.06,23,15,5,0.0
2025-05-16 00:00:00,3.0,40.41,96.28,14.94,3.59,504.17,0.0,49.85,55.46,0,16,5,-1.0
2025-05-16 01:00:00,3.0,39.29,92.73,14.56,3.3,495.61,0.0,46.08,54.88,1,16,5,0.0
2025-05-16 02:00:00,3.0,38.56,91.07,14.11,3.08,493.06,0.0,43.52,54.8,2,16,5,0.0
2025-05-16 03:00:00,3.0,38.03,90.82,13.65,2.88,491.01,0.0,41.0,53.48,3,16,5,0.0
2025-05-16 04:00:00,3.0,38.01,91.55,13.17,2.71,488.8,0.0,38.43,51.31,4,16,5,0.0
2025-05-16 05:00:00,3.0,38.0,93.88,12.3,2.54,471.0,0.0,38.53,47.8,5,16,5,0.0
